"Curious Office Partners","0.000505299581576"
"The Accelerator Group","0.000501893322424"
"Marc Andreessen","0.000501446322177"
"Lerer Ventures","0.000501261441099"
"Betaspring","0.000499857726564"
"Angus Davis","0.000498263031984"
"North Bridge Venture Partners","0.000496595410091"
"Ritchie Capital","0.000493572496329"
"In-Q-Tel","0.000492511531778"
"Avalon Ventures","0.000492156250567"
"Scott Banister","0.000491587436493"
"DCM","0.000489304545037"
"Bain Capital Ventures","0.000487646793684"
"Hercules Technology Growth Capital","0.000486094880931"
"Sean Glass","0.000484969493129"
"Jonathan Govette","0.00048305538077"
"Cyhawk Ventures","0.000482956634598"
"Rho Capital Partners","0.000480129482866"
"North West Fund 4 Digital & Creative","0.000471447841249"
"Joel Rosenblatt","0.000471447841249"
"Viola Credit","0.000466675893763"
"Partisan Management Group","0.000466603444558"
"Start Invest","0.000463173079512"
"New York Angels","0.000461272520452"
"Tech Coast Angels","0.000459956145052"
"Phenomenelle Angels","0.000459444090366"
"ABRT Venture Fund","0.000459176339862"
"Norsk Hydro ASA","0.000458739490708"
"Miles Lasater","0.0004571455936"
"OVP Venture Partners","0.00045668390383"
"Howard Lindzon","0.000456071540847"
"Siemer Ventures","0.000454554738999"
"Werthaimer family","0.000453734752429"
"Crowdcube","0.000453734752429"
"Bayern Kapital","0.000452733943532"
"Entrepreneurs Roundtable Accelerator","0.00045058265766"
"Kevin Yu","0.0004467187177"
"Silicon Valley Bank","0.000445257335087"
"Sofinnova Partners","0.000444847083433"
"Shane Naughton","0.000443739708652"
"Hal Philipp","0.000443739708652"
"Cruttenden Partners","0.000443654716103"
"David Cohen","0.000443531865409"
"Yishan Wong","0.000442288700472"
"Cisco","0.000440772941967"
"Columbia Venture Competition","0.000439642903726"
"Blue Startups","0.000439334111231"
"RFID Invest","0.000438159340276"
"Chris Underhill","0.000436463352571"
"Johnson & Johnson Development Corporation","0.0004360331533"
"Shasta Ventures","0.000435845742732"
"Excelerate Labs","0.000435316787156"
"Wellington Partners","0.000434116969248"
"David Tisch","0.000434109441423"
"InterWest Partners","0.000432867354386"
"Mitch Blumenfeld","0.000432817576527"
"Bucknell Venture Plan Competition","0.000432817576527"
"Idealab","0.000430986764382"
"Torrenegra Labs","0.000430557122387"
"Advanced Technology Ventures","0.000429747144594"
"Intersouth Partners","0.000427948116684"
"New Value","0.0004275154823"
"Village Ventures","0.000426764641024"
"Shelter Capital Partners","0.00042560486746"
"David S. Rose","0.000425032932352"
"Novartis Venture Fund","0.000419854283507"
"Harris & Harris Group","0.000418678206031"
"Foundation Capital","0.000418476368508"
"Sparebanken Vest","0.00041822034117"
"Isai","0.000416844953342"
"Venture51","0.000416093452936"
"Oak Investment Partners","0.000414491605846"
"Paul Buchheit","0.000413425450412"
"Sand Hill Angels","0.000413413315352"
"Premera Blue Cross","0.000412008589931"
"BlueRun Ventures","0.000411825251493"
"Groupe Siparex","0.000411445378865"
"Norwest Venture Partners","0.000411442167388"
"Matrix Partners","0.000410106914356"
"Keiretsu Forum","0.00040876663235"
"Tan Swee Yeong","0.000408649922945"
"Jason Keck","0.000406726815016"
"New Atlantic Ventures","0.000406042742536"
"Rock Health","0.000405647854412"
"NYC Seed","0.000405078725716"
"Kima Ventures","0.000403797937009"
"KfW Bankengruppe","0.000403688490811"
"Siemens Venture Capital","0.000401751633814"
"Aurus","0.000399127166136"
"Union Square Ventures","0.000398870240257"
"Joshua Baer","0.00039827043503"
"OrbiMed Advisors","0.000397779493491"
"DoCoMo Capital","0.000397682400701"
"Mayfield Fund","0.000396831964596"
"Accelerator Ventures","0.000396404062826"
"Mark Goines","0.000396015638397"
"Roy Rodenstein","0.000394429297334"
"Travis Kalanick","0.000393378087055"
"Jonah Goodhart","0.000393301948036"
"Flagship Ventures","0.000390402947889"
"Oxford Capital Partners","0.000390116428734"
"Globespan Capital Partners","0.000390081958853"
"Alliance of Angels","0.000389283532879"
"Columbia Capital","0.000388370231341"
"Pritzker Group Venture Capital","0.000387781558192"
"LaunchPad Venture Group","0.000386257063315"
"Correlation Ventures","0.00038425884081"
"Trinity Ventures","0.000384229705429"
"Motorola Solutions Venture Capital","0.00038400280176"
"European Founders Fund","0.000383069477894"
"Mitsui Ventures","0.000382023022856"
"Lunova","0.000381559545494"
"PNF venture capital","0.000381559545494"
"Western Technology Investment","0.00038141811283"
"Madrona Venture Group","0.000381187567175"
"Michael Levine","0.000378309672657"
"Ecosystem Ventures","0.000378187287328"
"Amplify.LA","0.000377694897983"
"CrunchFund","0.000376921522939"
"Josh Abrams","0.00037615584436"
"Venturepreneurs","0.000376016790526"
"Eden Ventures","0.000375551280558"
"FirstMark Capital","0.000374318208659"
"Innovation Works","0.000373573149459"
"Vertex Venture Capital","0.000372351398764"
"Mason Wells Biomediacl Fund","0.000370643076026"
"Life Science Angels","0.0003700378575"
"ONSET Ventures","0.000369276160347"
"Steamboat Ventures","0.000368464156259"
"Ted McNamara","0.000368029300644"
"Joe Dello Russo","0.000368029300644"
"Mark Maloney","0.000368029300644"
"Warm Springs Venture Investments","0.000368029300644"
"Georgia Murray","0.000368029300644"
"Rhone-Alpes Creation","0.000367633061251"
"Capital Innovators","0.000366591630751"
"Tabreez Verjee","0.000366048007474"
"Emergence Capital Partners","0.000365902734013"
"Quotidian Ventures","0.00036559812171"
"MaRS Innovation","0.000364825851304"
"Naval Ravikant","0.000363996639111"
"Social Leverage","0.000363620908693"
"Garrett Camp","0.000362866836919"
"Horizons Ventures","0.000362486129475"
"Connecticut Innovations","0.000362215179142"
"Mark Cuban","0.000362084713783"
"Close Venture Management","0.000361393296566"
"Indigo Books & Music","0.000361356474118"
"Relay Ventures","0.000360655560291"
"Deming Center Venture Fund","0.000360492085508"
"ARCH Venture Partners","0.000360457166162"
"Jafco Ventures","0.000359714881671"
"Jeff Fluhr","0.000359353681762"
"Yun-Fang Juan","0.000359204655103"
"SCP Vitalife Partners","0.000359062041049"
"Jeff Clavier","0.000358403247422"
"Joi Ito","0.000358303896057"
"Jerusalem Venture Partners","0.000357195976889"
"CommonAngels","0.000356230697572"
"Franois Derbaix","0.000356115783812"
"Capital Midwest Fund","0.000354417786764"
"Peak Ridge Capital","0.000352792237283"
"Maryland Technology Development Corporation","0.000352370923192"
"eFounders","0.000351599768949"
"Novak Biddle Venture Partners","0.000350203761958"
"MaRS Investment Accelerator Fund","0.00034883585962"
"Evergreen Venture Partners","0.000348748644481"
"Versant Ventures","0.000348705267201"
"Teknoinvest","0.000348478692319"
"CMEA Capital","0.000347852969513"
"JumpStart","0.000347395063268"
"Maurice Werdegar","0.000346022798603"
"Longbow Capital","0.00034562853405"
"Norwegian Microfinance Initiative","0.000345019540977"
"Noro-Moseley Partners","0.000343673127621"
"Tango","0.000343511575972"
"August Capital","0.00034294238683"
"T-Venture","0.000342753455313"
"Lehman Brothers","0.000342641148539"
"Joachim Schoss","0.00034261284399"
"Innovacom","0.000342117245084"
"Okapi Venture Capital","0.000341712374998"
"Highgrowth Partners","0.00034149891613"
"Crosslink Capital","0.000341198963543"
"The Entrepreneurs' Fund III","0.000341196388114"
"Novamedia","0.000339616255783"
"L&P Investments","0.000338216662122"
"Yorkshire Cancer Research","0.000337910285511"
"Salesforce","0.000337496633565"
"iNovia Capital","0.000337036277735"
"Satori Capital","0.000334733493864"
"Yorkville Advisors","0.000334483347937"
"CincyTech","0.000333503090579"
"Swisscom Ventures","0.000333017684311"
"Domain Associates","0.000332848872404"
"Stanford University","0.000332570904098"
"Allen & Company","0.000332518292526"
"Ventech","0.00033158366559"
"Alta Partners","0.000331484391736"
"Don Hutchison","0.000330433902769"
"Amicus Capital","0.000329438566983"
"Thanasis Delistathis","0.000328957012807"
"Pat Condon","0.000328863694896"
"Eesti Arengufond","0.000328729395835"
"Astrec Baltic","0.000328729395835"
"Lorien Gabel","0.000327756006814"
"Matt Harrop","0.000327756006814"
"O'Reilly AlphaTech Ventures","0.000327195160266"
"Octopus","0.000326549140088"
"Zelkova Ventures","0.000325341302279"
"CyberAgent","0.000325039461563"
"Flybridge Capital Partners","0.000324988915357"
"Wisconsin Investment Partners","0.000324984101412"
"Bay Partners","0.000324730657039"
"Rona Syndicates","0.000324538782137"
"Sutter Hill Ventures","0.00032412143256"
"Mosaic Venture Partners","0.000323869473263"
"Greycroft Partners","0.000323438687474"
"Dave Spector","0.000323368393678"
"The Brandery","0.000321259152255"
"Nueva Ventures","0.000320883076948"
"Hadi Partovi","0.000318543244918"
"Cr_dit Agricole Private Equity","0.000316649341786"
"David Goldberg","0.000316288375046"
"Columbia Pacific Advisors","0.000316148869817"
"AddVenture","0.000314840518938"
"Band of Angels","0.000314283974449"
"Paige Craig","0.000312522638955"
"DFJ Frontier","0.000312341024646"
"Ignition Partners","0.00031229714565"
"Gary Vaynerchuk","0.000311956514207"
"MLC50","0.000310892332788"
"Eli Talmor","0.000310892332788"
"Confidential information","0.000310892332788"
"Huntington Capital","0.000310892332788"
"Golden Horn Ventures","0.000310892332788"
"Agri Investments Pte. Ltd","0.000310892332788"
"C Cube Angels","0.000310892332788"
"Francesco Micheli Associati","0.000310892332788"
"Claus Rosenberg Gotthard","0.000310892332788"
"SugarOak","0.000310892332788"
"Wesley Clover","0.000310892332788"
"Hummer Winblad Venture Partners","0.000310532084272"
"Michael Parekh","0.000309310681607"
"John Johnson","0.000309195164477"
"Joshua Stylman","0.000309147244904"
"Skypoint Capital","0.000308788108839"
"Ali Partovi","0.00030738201823"
"Solid Ventures","0.000307086347234"
"ProQuest Investments","0.000305266979099"
"LaunchBox Digital","0.000304380422978"
"Waveland Venture Partners","0.000304107554505"
"Highland Credit Strategies Fund","0.000303098220555"
"Asset Management Company","0.000302529111447"
"Sofinnova Ventures","0.000301627410701"
"AVAC Ltd","0.000301607434896"
"Mumbai Angels","0.000301502209899"
"Atomico","0.000301233396082"
"Fidelity Ventures","0.000301038997399"
"Naxicap Partners","0.000298867895667"
"Alexis Ohanian","0.000298794862566"
"Merus Capital","0.000298725151805"
"Lacuna LLC","0.000297987197422"
"Walden Venture Capital","0.000297984132515"
"Massachusetts Technology Development Corporation","0.000296299176616"
"Freescale Semiconductor","0.000296038652842"
"Marc Benioff","0.000295405045901"
"Lars Hinrichs","0.000294386273724"
"Youniversity Ventures","0.000293977910677"
"Tudor Investments","0.000293945773115"
"J.P. Morgan Securities Inc.","0.000293413871398"
"Sky Dayton","0.000293408623222"
"Samson Venture Partners","0.000292601109861"
"Boston Harbor Angels","0.000292416543918"
"BNP Paribas","0.00029201843481"
"Dave Morin","0.000291811338088"
"Jeff Miller","0.000291752619373"
"A Plus Finance","0.000291180035977"
"Claremont Creek Ventures","0.000291177447448"
"SV Life Sciences","0.000290775335359"
"Vanguard Ventures","0.000290483241838"
"Jared Kopf","0.000290129667939"
"Oren Dobronsky","0.000290007535338"
"MedImmune Ventures","0.000289688509733"
"Storm Ventures","0.000288949206898"
"GrowthWorks Capital","0.000288754740948"
"Stuart Hunter","0.000287607236066"
"Michael Schmidt","0.000287607236066"
"Brian Coote","0.000287607236066"
"SoftBank Capital","0.000287444444841"
"Ben Franklin Technology Partners of Northeast Pennsylvania","0.000286305718201"
"ATA Ventures","0.000285761866283"
"Sierra Ventures","0.000285406677236"
"Neurato Investments","0.000285216784754"
"2BAngles","0.000285216784754"
"Ambient Sound Investments","0.000285149581248"
"Timothy Draper","0.00028498412092"
"Portview Communications Partners","0.000284896331711"
"Easton Capital","0.000284832946481"
"Li Ka-shing","0.000284252323324"
"Stage One Capital","0.000284245673302"
"Scottish Investment Bank","0.000282694266117"
"Appian Ventures","0.00028171150671"
"Trident Capital","0.000281393213384"
"CIT GAP Funds","0.000281109191564"
"Brian McClendon","0.000280817045215"
"BioGeneration Ventures","0.000280800716611"
"MMV Financial","0.000280686213682"
"21Ventures","0.000280293813695"
"Finnvera Venture Capital","0.000279998731981"
"TVM Capital","0.000279830512539"
"Cabiedes & Partners","0.000279558271556"
"High Peaks Venture Partners","0.000278959444925"
"Tel-Ad Electronics","0.000278561506057"
"Ashton Kutcher","0.000278426122072"
"Sevin Rosen Funds","0.000277411778446"
"Blumberg Capital","0.000277351651313"
"North Country Angels","0.000276835550194"
"Braemar Energy Ventures","0.000276675141906"
"Ben Ling","0.000275659908128"
"SODENA","0.000274998890349"
"Webb Investment Network","0.000272747542558"
"KBC","0.000272279397908"
"Nokia","0.000271471690628"
"Rocket Internet","0.000271179905066"
"Chester Roh","0.000271116380835"
"Gemini Israel Ventures","0.000270682984696"
"Concise Software","0.000270411345122"
"Opus Capital","0.000270196422715"
"Wayra","0.000269313876559"
"SC Launch","0.000268476094085"
"WI Harper Group","0.000268385018601"
"Samsung Ventures","0.000267948937768"
"Extreme Venture Partners","0.000267752067808"
"Jared Heyman","0.000267530628962"
"American River Ventures","0.00026727758533"
"PYJ-Dynasty Venture Fund","0.00026705413564"
"Harrison Metal Capital","0.000266739110232"
"Jim Wiatt","0.000266535325485"
"Amgen","0.000266344046168"
"Star Ventures","0.000265695079334"
"Geoff Judge","0.000265221750055"
"Sangbeom Kim","0.000264540506904"
"SparkLabs Accelerator","0.000264540506904"
"Mark Friedgan","0.000264513293047"
"Cleveland Clinic","0.000264257016501"
"Datran Media","0.000264043001758"
"Dmitry Zhatukhin","0.000263871435751"
"Mimosa Tree Capital Partners","0.000263871435751"
"Excel Partners","0.000263871435751"
"Frazier Healthcare Ventures","0.000263785835335"
"The Texas Emerging Technology Fund","0.000263395767585"
"Business Investors Group (BiG)","0.000262964392491"
"Beacon Angels","0.000262734368751"
"BoomStartup","0.000262436453034"
"Nova Spivack","0.000261987131172"
"Quantum Technology Partners","0.000260918805585"
"La FinanciíÂre de Brienne","0.000260829322326"
"LODH Immunology Fund","0.000259225771453"
"IDG Ventures","0.000258951796297"
"SeedFund","0.000258951044421"
"Expansion Venture Capital","0.000258921351741"
"Joshua Schachter","0.000258735915894"
"Kapor Capital","0.000258346086223"
"Pitango Venture Capital","0.000257735509171"
"Young Turk Ventures","0.000257697743455"
"Alp Saul","0.000257697743455"
"Harbinger Ventures","0.000257454201037"
"ff Venture Capital","0.000257038168379"
"Morten E. Wulff","0.000256989705556"
"Mike Yavonditte","0.000256179037635"
"Fog City Capital","0.000255964001816"
"Anthem Venture Partners","0.000255263875627"
"Justin Mateen","0.000255087543143"
"Amidzad Partners","0.000255003784878"
"Amadeus Capital Partners","0.000254107859543"
"Ram Shriram","0.000254071408787"
"Cªme LaguÔ","0.000254038900636"
"Chris Bucchere","0.000254038900636"
"Jeff Bennett","0.000254038900636"
"Bob Zipp","0.000254038900636"
"Technology Venture Partners","0.000253969530182"
"New Leaf Venture Partners","0.000253948009685"
"RockPort Capital Partners","0.000253605475025"
"Magid Abraham","0.0002534412842"
"Telefonica Ventures","0.00025336435704"
"Bezos Expeditions","0.000252774011934"
"Alex Rampell","0.000252408333885"
"Finance Wales","0.000252263583762"
"Partech Ventures","0.000252013436155"
"Start-Up Chile","0.000251353895456"
"Andreas Rosenlew","0.00025088768265"
"Kaj Hed","0.00025088768265"
"Tero Ojanper_","0.00025088768265"
"Sumitomo Corporation","0.000250717211363"
"Alloy Ventures","0.000250560567739"
"Applied Ventures","0.000250375115595"
"TD Capital","0.000250275892159"
"Magma Venture Partners","0.000250249218443"
"HV Holtzbrinck Ventures","0.000250192037733"
"Armada Investment Group","0.000249584741629"
"Garage Technology Ventures","0.000249551058373"
"Pittsburgh Life Sciences Greenhouse","0.000249178278851"
"Gabriell Weinberg","0.000249074076383"
"Laurence Capital","0.000248933223942"
"PneumaCare Founders","0.000248600272492"
"Pano Kroko","0.000248524431795"
"Amaranth Advisors","0.000248524431795"
"Founder's Co-op","0.000247942221871"
"vSpring Capital","0.000247904283486"
"Finnish Industry Investment","0.000247709225373"
"Asus","0.00024762365916"
"Cherrystone Angel Group","0.000247017087353"
"Mark Pincus","0.000246934966259"
"Fadi Ghandour","0.000246705785972"
"JFDI.Asia","0.00024618891241"
"Neu Venture Capital","0.00024587290215"
"Walden International","0.000245790750432"
"John Landry","0.00024573875346"
"Metamorphic Ventures","0.000245693019687"
"Allegis Capital","0.000244876419596"
"Yuval Rakavy","0.000244767351299"
"Aviv Raiz","0.000244767351299"
"Barney Pell","0.000244556858783"
"Meritus Ventures","0.000244291163021"
"Investment Group of Santa Barbara","0.000244123288408"
"High Country Venture","0.000243852350915"
"Michael Birch","0.000243791478971"
"KBJ Capital","0.000243212142492"
"Adam Smith","0.000242958860324"
"I2A Fund","0.000242361581441"
"Zions First National Bank","0.000242320329496"
"Qualcomm Ventures","0.000241613986195"
"i/o Ventures","0.000240765203661"
"Aviv Venture Capital","0.000240731060632"
"Delaware Crossing Investor Group","0.000239868116079"
"Edward Fawwal","0.000239471122967"
"Jefferson E. Boyt","0.000239471122967"
"Global Catalyst Partners","0.00023904482703"
"JumpStart Foundry","0.000238907773014"
"CDC Innovation","0.000238174655017"
"MPM Capital","0.000237723836624"
"Jason Calacanis","0.00023754022326"
"Klaus Lovgreen","0.000237420595072"
"TheTime","0.000236992357188"
"VI Partners","0.000236584182981"
"Spring Singapore","0.000236540667841"
"Upfront Ventures","0.0002362150825"
"Diego J Ruiz-Rincon","0.000235866535849"
"Marta Esteve","0.000235866535849"
"Gimv","0.000235696523234"
"Kevin Scott","0.000235260532558"
"Quester Capital","0.000234725325557"
"William Blair New World Ventures","0.000234297835035"
"L Capital Partners","0.000232870326795"
"Lifeline Ventures","0.000232846319863"
"Wilson Sonsini Goodrich & Rosati","0.000232664207192"
"Jawed Karim","0.000232587999044"
"Northern Light Venture Capital","0.000231944006175"
"ICBT Capital Partners","0.000231900255146"
"Verne Packer","0.000230139525391"
"Scale Venture Partners","0.000229673384437"
"Bob Bickel","0.000229466270268"
"e.ventures","0.000229130284087"
"Mark Willamson","0.000228691675037"
"Mass Medical Angels","0.000227640643336"
"Yossi Vardi","0.000227434990288"
"Worldview Technology Partners","0.00022677822441"
"PKS Capital","0.000226571858723"
"Dynafund Ventures","0.000226455401116"
"Fonds de solidarit_ FTQ","0.000226220800511"
"Portal Capital","0.000225989066211"
"ACE Management","0.000225899990878"
"212 Capital Partners","0.000225304868441"
"North Coast Angel Fund","0.000224312527601"
"Adrian Hanauer","0.000224202450523"
"Stephens Group","0.000224001090953"
"TriplePoint Capital","0.000223506778401"
"Pentech Ventures","0.00022342132813"
"Libra Future Fund","0.000223103509471"
"Mitacs","0.000222793086069"
"Creandum","0.000222724008493"
"E-Synergy","0.000222641889166"
"DN Capital","0.000222452563035"
"White Rose Technology Seedcorn Fund","0.000222384703005"
"Quaker BioVentures","0.000222296385305"
"Freestyle Capital","0.000222188719298"
"Christophe F. Maire","0.000222186256574"
"Friends and Family","0.000222182193084"
"Pequot Capital","0.000222100855312"
"Bill Tai","0.000221870000574"
"SAIF Partners","0.000221774897437"
"Valhalla Partners","0.000221606470519"
"Martin Varsavsky","0.000221404154157"
"Brian Pokorny","0.000221394488123"
"KI Investment Holdings","0.000221315340605"
"Grazia Equity","0.000221060321413"
"Yuri Milner","0.000220786694727"
"Noah Goodhart","0.000220662745856"
"Leucadia National","0.000220587076887"
"Peter Bordes","0.000220583745673"
"New Millenium Partners","0.000220526396747"
"Steve Romney","0.000219886793733"
"Kevin Helton","0.000219886793733"
"Kettle Partners","0.000219647469915"
"Philip Kaplan","0.000219460561026"
"Jim Pallotta","0.00021943788078"
"Teliasonera","0.000219332030302"
"Data Collective","0.000219197989905"
"Bobby Yazdani","0.000219091097386"
"EC1 Capital Ltd","0.000218916583545"
"Clark Landry","0.000218819175882"
"XSeed Capital","0.000218329166209"
"MissionPoint Capital Partners","0.0002181741978"
"Alsop Louie Partners","0.000217896841433"
"Kodiak Venture Partners","0.000217465950847"
"EPIC Ventures","0.000217055027003"
"Giza Venture Capital","0.000216838650963"
"Tribeca Venture Partners","0.000216751890617"
"The Hit Forge","0.00021668787467"
"OSEO Innovation","0.000216629373728"
"Windspeed Ventures","0.00021650275009"
"NESTA Investments","0.000216469978449"
"Comerica Bank","0.000216298309745"
"GSR Ventures Management","0.000216120399875"
"Three Arch Partners","0.000216097345615"
"Kevin Rose","0.000215986739083"
"Chris Dixon","0.00021589036226"
"Vine St. Ventures","0.00021576510774"
"Yellowstone Capital","0.000215715102016"
"Rocket Ventures","0.000215664053026"
"Archangel Informal Investments","0.000215664053026"
"Cristobal Vigil","0.000215664053026"
"Felipe Lamarca","0.000215664053026"
"Oscar Spoerer","0.000215664053026"
"Kevin Henrikson","0.000215291357648"
"Delphi Ventures","0.000214829468157"
"Chris Ingram","0.000214827383169"
"Alan Schanzer","0.000214827383169"
"Matrix Partners China","0.000214429527943"
"Fritz Lanman","0.000214282905823"
"Michael van Swaaij","0.00021401196444"
"High Line Venture Partners","0.000213993453771"
"Tim O'Reilly","0.00021398006905"
"Modea","0.000213973700748"
"Lawrence Transportation Systems","0.000213973700748"
"Chris Yeh","0.000213924292985"
"Queen's University","0.000213912345827"
"Promotora de Proyectos","0.000213663735515"
"Erik Moore","0.000213546791153"
"Flywheel Ventures","0.000213329798549"
"Skyline Ventures","0.000213300798537"
"Mercury Fund","0.000213209487858"
"Moore Capital","0.000213076682452"
"Times Mirror Company","0.000213076682452"
"Tredegar Investments","0.000213076682452"
"Phillips Smith Specialty Group","0.000213076682452"
"Investor Growth Capital","0.000213062824139"
"Year One Labs","0.000212994859282"
"gener8tor","0.000212884456883"
"Prism Venture Management","0.000212776260873"
"Bob Pittman","0.000212594387252"
"Quest Venture Partners","0.000212200859298"
"Meritech Capital Partners","0.000212189995848"
"Point Nine Capital","0.000212157889121"
"IA Ventures","0.00021211016453"
"Square 1 Bank","0.000211603573888"
"Marko Ahtisaari","0.000211579344594"
"Cardinal Venture Capital","0.000211469008078"
"GE Capital","0.000210908594154"
"Jason Knapp","0.000210839913962"
"Julian Ranger","0.00021054220895"
"Matt Coffin","0.000210538628604"
"Firelake Capital Management","0.000210426235137"
"Aayush Phumbhra","0.000210183492591"
"Palisades Ventures","0.000209027418053"
"Insight Venture Partners","0.000208859772177"
"The Startup Factory","0.000208819520144"
"HealthCap","0.000208457946146"
"Jason Finger","0.000208318380631"
"Arjun Sethi","0.000208286914742"
"Archimedes Labs","0.000208184174615"
"Richard Parsons","0.000208171857669"
"Omidyar Network","0.000207983750617"
"Catapult Venture Managers","0.00020787687019"
"EMBL Ventures","0.000207767692169"
"Enterprise Partners","0.000207227878508"
"Tom Allason","0.000206798739962"
"Granite Ventures","0.000206795983387"
"Vulcan Capital","0.000206789069505"
"Warburg Pincus","0.000206470865191"
"Maine Technology Institute","0.000206313322482"
"Nextstage Capital","0.000206245762226"
"Labrador Ventures","0.000206228271047"
"TDFunds","0.000206204761665"
"Tekton Ventures","0.000206197772673"
"CSK Venture Capital","0.000205755965498"
"The Washington Post Company","0.000205703912706"
"Sloan Biotech Funds","0.000205583732291"
