"GENIUS Venture Capital","0.000280138201513",Mid-stage
"Speedinvest","0.000280138201513",Early-stage
"Seed Capital de Bizkaia","0.000280138201513",Mid-stage
"Talde venture capital","0.000280138201513",Mid-stage
"Genwealth Venture Partners","0.000280138201513",Early-stage
"Yuuwa Capital","0.000280138201513",Early-stage
"Gamma Capital Partners","0.000280138201513",Mid-stage
"NorthEdge Capital","0.000280138201513",Late-stage
"Marlin Equity Partners","0.000280138201513",Late-stage
"TriStar Technology Ventures","0.000280138201513",Mid-stage
"ECI Partners","0.000280138201513",Mid-stage
"Elevate Ventures","0.000280138201513",Early-stage
"CVC Capital Partners","0.000280138201513",Mid-stage
"Shackleton Ventures","0.000280138201513",Mid-stage
"Nazca Capital","0.000280138201513",Early-stage
"BEST Funds","0.000280138201513",Mid-stage
"Mobeus Equity Partners","0.000280138201513",Mid-stage
"Aleph","0.000280138201513",Mid-stage
"Intelligent Venture Capital","0.000280138201513",Early-stage
"Investor AB","0.000280138201513",Mid-stage
"Oasis 500","0.000280138201513",Early-stage
"Axon Partners Group","0.000280138201513",Mid-stage
"Neo Technology Ventures","0.000280138201513",Mid-stage
"NCT Ventures","0.000280138201513",Mid-stage
"e.Bricks Digital","0.000280138201513",Early-stage
